content_id,title,content_type_id,change_type,changed_columns,previous_values_json,current_values_json,baseline_snapshot,compared_at
128968,서울광장,12,added,,,"{""content_id"": ""128968"", ""content_type_id"": ""12"", ""title"": ""서울광장"", ""address"": ""서울특별시 중구 을지로 지하12 (을지로1가)"", ""latitude"": ""37.56544835496842"", ""longitude"": ""126.97878183534239"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE03"", ""lcls_systm3"": ""VE030500"", ""source_modified_at"": ""2026-03-12 09:08:40+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/13/3510513_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/13/3510513_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
129186,덕수궁 돌담길,12,added,,,"{""content_id"": ""129186"", ""content_type_id"": ""12"", ""title"": ""덕수궁 돌담길"", ""address"": ""서울특별시 중구 세종대로 지하 101"", ""latitude"": ""37.5660820124"", ""longitude"": ""126.9748935853"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE04"", ""lcls_systm3"": ""VE040100"", ""source_modified_at"": ""2025-01-09 13:45:17+09:00"", ""first_image_url"": ""http://tong.visitkorea.or.kr/cms/resource/50/2658350_image2_1.jpg"", ""thumbnail_url"": ""http://tong.visitkorea.or.kr/cms/resource/50/2658350_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
129418,백범광장(백범 김구선생 동상),12,added,,,"{""content_id"": ""129418"", ""content_type_id"": ""12"", ""title"": ""백범광장(백범 김구선생 동상)"", ""address"": ""서울특별시 중구 회현동1가 100-115"", ""latitude"": ""37.5552528034"", ""longitude"": ""126.9798156648"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE01"", ""lcls_systm3"": ""VE010500"", ""source_modified_at"": ""2025-12-18 15:51:46+09:00"", ""first_image_url"": ""http://tong.visitkorea.or.kr/cms/resource/70/3586270_image2_1.jpg"", ""thumbnail_url"": ""http://tong.visitkorea.or.kr/cms/resource/70/3586270_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
129502,광희문,12,added,,,"{""content_id"": ""129502"", ""content_type_id"": ""12"", ""title"": ""광희문"", ""address"": ""서울 중구 광희동2가"", ""latitude"": ""37.5644"", ""longitude"": ""127.01"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""HS"", ""lcls_systm2"": ""HS01"", ""lcls_systm3"": ""HS010300"", ""source_modified_at"": ""2026-03-18 10:10:05+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/43/4002343_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/43/4002343_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
129749,한국의집,14,added,,,"{""content_id"": ""129749"", ""content_type_id"": ""14"", ""title"": ""한국의집"", ""address"": ""서울특별시 중구 퇴계로36길 10 (필동2가)"", ""latitude"": ""37.560223523595354"", ""longitude"": ""126.9944982601229"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE06"", ""lcls_systm3"": ""VE060100"", ""source_modified_at"": ""2026-04-21 11:39:07+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/70/3332270_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/70/3332270_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
129768,아트조선스페이스,14,added,,,"{""content_id"": ""129768"", ""content_type_id"": ""14"", ""title"": ""아트조선스페이스"", ""address"": ""서울특별시 중구 세종대로21길 30 (태평로1가) 1층 아트조선스페이스"", ""latitude"": ""37.5678"", ""longitude"": ""126.9758"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE07"", ""lcls_systm3"": ""VE070600"", ""source_modified_at"": ""2026-02-19 17:09:51+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/65/3557365_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/65/3557365_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
129794,안중근의사기념관,14,added,,,"{""content_id"": ""129794"", ""content_type_id"": ""14"", ""title"": ""안중근의사기념관"", ""address"": ""서울특별시 중구 소월로 91 (남대문로5가)"", ""latitude"": ""37.553466172890815"", ""longitude"": ""126.98040242744298"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE07"", ""lcls_systm3"": ""VE070200"", ""source_modified_at"": ""2026-05-27 16:50:18+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/43/4062343_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/43/4062343_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
129912,세종호텔 세종갤러리,14,added,,,"{""content_id"": ""129912"", ""content_type_id"": ""14"", ""title"": ""세종호텔 세종갤러리"", ""address"": ""서울특별시 중구 퇴계로 145 (충무로2가)"", ""latitude"": ""37.5613355768"", ""longitude"": ""126.987995303"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE07"", ""lcls_systm3"": ""VE070600"", ""source_modified_at"": ""2025-03-19 13:51:10+09:00"", ""first_image_url"": ""http://tong.visitkorea.or.kr/cms/resource/64/3384964_image2_1.JPG"", ""thumbnail_url"": ""http://tong.visitkorea.or.kr/cms/resource/64/3384964_image3_1.JPG"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
130071,서울시립미술관 서소문본관,14,added,,,"{""content_id"": ""130071"", ""content_type_id"": ""14"", ""title"": ""서울시립미술관 서소문본관"", ""address"": ""서울특별시 중구 덕수궁길 61"", ""latitude"": ""37.5641082438607"", ""longitude"": ""126.97367754109"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE07"", ""lcls_systm3"": ""VE070600"", ""source_modified_at"": ""2026-03-12 09:08:40+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/90/3510490_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/90/3510490_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
130157,한국금융사박물관,14,added,,,"{""content_id"": ""130157"", ""content_type_id"": ""14"", ""title"": ""한국금융사박물관"", ""address"": ""서울특별시 중구 세종대로 135-5 (태평로1가)"", ""latitude"": ""37.5686567411"", ""longitude"": ""126.9764433706"", ""area_code"": ""11"", ""district_code"": ""140"", ""lcls_systm1"": ""VE"", ""lcls_systm2"": ""VE07"", ""lcls_systm3"": ""VE070100"", ""source_modified_at"": ""2025-11-04 10:59:55+09:00"", ""first_image_url"": ""http://tong.visitkorea.or.kr/cms/resource/88/2833488_image2_1.jpg"", ""thumbnail_url"": ""http://tong.visitkorea.or.kr/cms/resource/88/2833488_image3_1.jpg"", ""list_fetched_at"": ""2026-08-20T12:27:54.134316+09:00""}",places_api_snapshot_20260810.csv,2026-08-20T12:27:54.134316+09:00
