content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
1253230,38,마장 축산물시장,서울특별시 성동구 마장로33길 53 (마장동),37.5703743501,127.040020862,11,200,SH,SH06,SH060200,2025-12-23 14:46:21+09:00,http://tong.visitkorea.or.kr/cms/resource/38/3463038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3463038_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
128611,12,서울숲,서울특별시 성동구 뚝섬로 273,37.5430715815,127.041798446,11,200,VE,VE03,VE030100,2026-06-19 09:32:09+09:00,https://tong.visitkorea.or.kr/cms/resource_photo/99/3580599_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource_photo/99/3580599_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
130370,14,성동문화원,서울특별시 성동구 왕십리로 281,37.5592377428682,127.035971604077,11,200,VE,VE09,VE090100,2026-03-12 14:47:19+09:00,https://tong.visitkorea.or.kr/cms/resource/92/3504292_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/92/3504292_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
130658,14,청계천박물관,서울특별시 성동구 청계천로 530 (마장동),37.57126614487816,127.03504321042874,11,200,VE,VE07,VE070100,2026-03-12 09:08:40+09:00,https://tong.visitkorea.or.kr/cms/resource/11/3503011_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/11/3503011_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
130958,14,한양대학교 박물관,서울특별시 성동구 왕십리로 222 (사근동),37.5574647913,127.0429292967,11,200,VE,VE07,VE070100,2025-09-16 09:32:47+09:00,http://tong.visitkorea.or.kr/cms/resource/29/3537629_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3537629_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
1837037,12,호국무공수훈자공적비,서울특별시 성동구 용답동 237,37.5602538457,127.0701156307,11,200,HS,HS02,HS020100,2025-06-11 09:45:18+09:00,http://tong.visitkorea.or.kr/cms/resource/81/3465481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3465481_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
1874105,12,응봉산(서울),서울특별시 성동구 응봉동,37.5482,127.0298,11,200,NA,NA01,NA010100,2026-03-09 09:36:31+09:00,,,2026-08-29T22:50:03.738572+09:00
1917067,39,몽실이네 토종한우,서울특별시 성동구 마장로35길 70,37.570635,127.041487,11,200,FD,FD01,FD010100,2026-07-24 09:53:11+09:00,,,2026-08-29T22:50:03.738572+09:00
1958195,39,제주국수,서울특별시 성동구 성수이로 118,37.5451120832566,127.057836542904,11,200,FD,FD01,FD010100,2026-04-09 14:35:55+09:00,,,2026-08-29T22:50:03.738572+09:00
2373394,39,성수족발,서울특별시 성동구 아차산로7길 7 (성수동2가),37.5460413229,127.0542869202,11,200,FD,FD01,FD010100,2025-11-25 17:01:39+09:00,http://tong.visitkorea.or.kr/cms/resource/85/3573785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3573785_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
2436503,38,언더스탠드에비뉴,서울특별시 성동구 왕십리로 63,37.5435592362701,127.043579643826,11,200,SH,SH05,SH050200,2026-03-11 10:03:40+09:00,https://tong.visitkorea.or.kr/cms/resource/00/3502700_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/00/3502700_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
2453996,14,수도박물관,서울특별시 성동구 왕십리로 27 (성수동1가),37.5398807113,127.0422770776,11,200,VE,VE07,VE070100,2025-03-18 19:14:05+09:00,http://tong.visitkorea.or.kr/cms/resource/76/3309176_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3309176_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
2456069,12,뚝도 아리수 정수센터,서울특별시 성동구 왕십리로 27 (성수동1가),37.53984,127.042293,11,200,EX,EX06,EX061000,2026-03-12 09:08:40+09:00,https://tong.visitkorea.or.kr/cms/resource/86/3496386_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/86/3496386_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
2488585,14,헬로우뮤지움,서울특별시 성동구 성수일로12길 20 (성수동2가),37.5482271614,127.053264729,11,200,VE,VE07,VE070600,2025-06-11 09:55:37+09:00,http://tong.visitkorea.or.kr/cms/resource/16/3467516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3467516_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
2553908,12,서울새활용플라자,서울특별시 성동구 자동차시장길 49 (용답동),37.5587371344,127.0578667897,11,200,EX,EX06,EX061000,2025-04-17 13:43:11+09:00,http://tong.visitkorea.or.kr/cms/resource/08/3486408_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/08/3486408_image3_1.png,2026-08-29T22:50:03.738572+09:00
2553911,12,성동 AI·미래기술체험센터,서울특별시 성동구 살곶이길 327 (행당동),37.5546745055,127.0404901812,11,200,EX,EX06,EX061000,2026-08-11 15:30:16+09:00,https://tong.visitkorea.or.kr/cms/resource/28/4097428_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/28/4097428_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
2650231,12,성수동 수제화거리,서울특별시 성동구 성수동2가 289-30,37.5444,127.0572,11,200,VE,VE04,VE040100,2026-08-04 13:38:33+09:00,https://tong.visitkorea.or.kr/cms/resource/88/4095788_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/88/4095788_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
2674989,28,송정제방길,서울특별시 성동구 송정동,37.5504,127.065,11,200,LS,LS01,LS011900,2026-08-04 13:58:50+09:00,https://tong.visitkorea.or.kr/cms/resource/27/4095827_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/27/4095827_image3_1.jpg,2026-08-29T22:50:03.738572+09:00
