content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
126503,12,봉원사(서울),서울특별시 서대문구 봉원사길 120 (봉원동),37.5717780764,126.9472292784,11,410,HS,HS03,HS030100,2025-07-24 13:37:31+09:00,http://tong.visitkorea.or.kr/cms/resource/22/3509922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3509922_image3_1.jpg,2026-08-29T22:50:10.198115+09:00
126531,12,무악산 동봉수대 터,서울특별시 서대문구 봉원동 산1번지,37.5769,126.9472,11,410,HS,HS01,HS010200,2026-03-09 09:36:31+09:00,https://tong.visitkorea.or.kr/cms/resource/11/3494411_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/11/3494411_image3_1.jpg,2026-08-29T22:50:10.198115+09:00
127425,12,독립문,서울특별시 서대문구 현저동,37.5724532182,126.9595142504,11,410,HS,HS01,HS010300,2025-09-01 17:35:53+09:00,http://tong.visitkorea.or.kr/cms/resource/07/3530107_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/3530107_image3_1.JPG,2026-08-29T22:50:10.198115+09:00
128028,12,백련사(서대문),서울특별시 서대문구 백련사길 170-43 (홍은동),37.5863899113,126.9273945625,11,410,HS,HS03,HS030100,2025-04-02 16:54:27+09:00,http://tong.visitkorea.or.kr/cms/resource/12/3401412_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/12/3401412_image3_1.JPG,2026-08-29T22:50:10.198115+09:00
128622,12,서대문독립공원,서울특별시 서대문구 통일로 251 (현저동),37.5746723659,126.9573421635,11,410,VE,VE03,VE030500,2025-12-31 10:46:50+09:00,http://tong.visitkorea.or.kr/cms/resource/05/3590405_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3590405_image3_1.jpg,2026-08-29T22:50:10.198115+09:00
1292674,39,춘천집닭갈비막국수,서울특별시 서대문구 연세로5가길 1,37.5570462556,126.9360751561,11,410,FD,FD01,FD010100,2025-12-12 16:43:15+09:00,,,2026-08-29T22:50:10.198115+09:00
129815,14,이화여자대학교 박물관,서울특별시 서대문구 이화여대길 52 (대현동),37.560365,126.944659,11,410,VE,VE07,VE070100,2026-03-11 10:03:40+09:00,https://tong.visitkorea.or.kr/cms/resource/61/3509961_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/61/3509961_image3_1.jpg,2026-08-29T22:50:10.198115+09:00
130152,14,서대문형무소역사관,서울특별시 서대문구 통일로 251,37.574303895,126.9555345762,11,410,VE,VE07,VE070300,2026-08-10 11:30:22+09:00,https://tong.visitkorea.or.kr/cms/resource/29/3520329_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/29/3520329_image3_1.jpg,2026-08-29T22:50:10.198115+09:00
130448,14,서대문자연사박물관,서울특별시 서대문구 연희로32길 51,37.5766949504464,126.93783623533,11,410,VE,VE07,VE070100,2026-03-12 09:08:40+09:00,https://tong.visitkorea.or.kr/cms/resource/76/3502776_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/76/3502776_image3_1.jpg,2026-08-29T22:50:10.198115+09:00
130767,14,서울특별시교육청 서대문도서관,서울특별시 서대문구 모래내로 412 (연희동),37.58331862,126.9408580173,11,410,VE,VE09,VE090300,2026-08-25 09:31:21+09:00,https://tong.visitkorea.or.kr/cms/resource/89/4103689_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/89/4103689_image3_1.jpg,2026-08-29T22:50:10.198115+09:00
