content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
1030763,12,뚝섬한강공원,서울특별시 광진구 강변북로 2273 (자양동),37.5294186076,127.0739939307,11,215,VE,VE03,VE030100,2025-11-14 15:30:13+09:00,http://tong.visitkorea.or.kr/cms/resource/61/3534561_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3534561_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
1148818,28,한강공원 뚝섬 눈썰매장,서울특별시 광진구 강변북로 139 (자양동),37.5292837489916,127.073957646569,11,215,LS,LS01,LS011000,2026-02-24 14:20:22+09:00,https://tong.visitkorea.or.kr/cms/resource/95/1985295_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/95/1985295_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
126490,12,서울어린이대공원,서울특별시 광진구 능동로 216 (능동),37.5493552228,127.0762792676,11,215,VE,VE02,VE020100,2025-11-14 17:44:35+09:00,http://tong.visitkorea.or.kr/cms/resource/61/3355161_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/3355161_image3_1.JPG,2026-09-05T02:12:00.397157+09:00
126518,12,아차산성,서울특별시 광진구 광장동,37.5588,127.1048,11,215,HS,HS01,HS010200,2026-03-12 09:49:33+09:00,https://tong.visitkorea.or.kr/cms/resource/57/3514057_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/57/3514057_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
128961,12,강변스파랜드,서울특별시 광진구 구의강변로 45 (구의동),37.5349377239,127.0913227521,11,215,EX,EX05,EX050200,2025-03-28 15:33:50+09:00,http://tong.visitkorea.or.kr/cms/resource/98/3401698_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3401698_image3_1.JPG,2026-09-05T02:12:00.397157+09:00
129552,12,아차산,서울특별시 광진구 긴고랑로 213 (중곡동),37.56241075977809,127.09568004717318,11,215,NA,NA01,NA010100,2026-03-12 17:48:53+09:00,https://tong.visitkorea.or.kr/cms/resource/37/3499237_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/37/3499237_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
129818,14,건국대학교 박물관,서울특별시 광진구 능동로 120,37.5428238080404,127.076290365142,11,215,VE,VE07,VE070100,2026-05-29 13:19:55+09:00,https://tong.visitkorea.or.kr/cms/resource/80/4069180_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/80/4069180_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
130223,14,광진문화원,서울특별시 광진구 광나루로56길 67 (구의동),37.5365654055,127.0964944581,11,215,VE,VE09,VE090100,2025-09-17 15:58:49+09:00,http://tong.visitkorea.or.kr/cms/resource/76/3539976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3539976_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
130259,14,위니아트(건국대학교 새천년관 대공연장),서울특별시 광진구 능동로 120 (화양동) 새천년관 지하 2층,37.5416615911,127.0717965616,11,215,VE,VE06,VE060100,2025-09-17 16:02:41+09:00,http://tong.visitkorea.or.kr/cms/resource/92/3539992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3539992_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
130699,14,나루아트센터,서울특별시 광진구 능동로 76 (자양동),37.5374092825,127.07043014,11,215,VE,VE06,VE060100,2025-12-29 09:36:21+09:00,http://tong.visitkorea.or.kr/cms/resource/84/3588884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3588884_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
130938,12,광나루안전체험관,서울특별시 광진구 능동로 238,37.5513105664,127.077162465,11,215,VE,VE12,VE120300,2025-12-18 09:59:53+09:00,http://tong.visitkorea.or.kr/cms/resource/02/3540002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3540002_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
131313,28,정립회관 수영센터,서울특별시 광진구 워커힐로 93,37.5511415116,127.0976467159,11,215,LS,LS02,LS020700,2025-03-28 15:26:12+09:00,http://tong.visitkorea.or.kr/cms/resource/80/1903180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1903180_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
131727,28,서울레저파크 어린이회관 눈썰매장,서울특별시 광진구 광나루로 441 (능동),37.5458846002,127.0792677651,11,215,LS,LS01,LS011000,2026-08-28 10:09:22+09:00,https://tong.visitkorea.or.kr/cms/resource/68/4105268_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/68/4105268_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
132502,38,중곡동 가구거리,서울특별시 광진구 능동,37.5566516806,127.0809147499,11,215,SH,SH05,SH050200,2025-05-28 18:17:55+09:00,http://tong.visitkorea.or.kr/cms/resource/11/3478411_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3478411_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
134039,39,장군갈비,서울특별시 광진구 용마산로 11,37.5547031308877,127.088133315012,11,215,FD,FD01,FD010100,2026-02-25 10:24:23+09:00,,,2026-09-05T02:12:00.397157+09:00
142728,32,그랜드 워커힐 서울,서울특별시 광진구 워커힐로 177,37.5551673746427,127.110772761736,11,215,AC,AC01,AC010100,2026-02-05 13:11:59+09:00,,,2026-09-05T02:12:00.397157+09:00
143107,32,비스타 워커힐 서울,서울특별시 광진구 워커힐로 177 (광장동),37.5551673746,127.1107727617,11,215,AC,AC01,AC010100,2026-07-22 09:46:52+09:00,,,2026-09-05T02:12:00.397157+09:00
1826457,12,고당조만식선생동상,서울특별시 광진구 능동로 216 (능동) 서울어린이대공원 내,37.5500257236465,127.077145631147,11,215,VE,VE01,VE010500,2026-03-12 09:08:40+09:00,,,2026-09-05T02:12:00.397157+09:00
1827189,12,고하송진우선생동상,서울특별시 광진구 능동로 216 (능동) (어린이대공원 내),37.5493032718,127.0762632513,11,215,VE,VE01,VE010500,2026-08-21 15:06:30+09:00,https://tong.visitkorea.or.kr/cms/resource/97/3466797_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/97/3466797_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
1827191,12,남강이승훈선생동상,서울특별시 광진구 능동로 216 (능동) 서울어린이대공원 내,37.5487814168848,127.076376297323,11,215,VE,VE01,VE010500,2026-03-12 09:08:40+09:00,,,2026-09-05T02:12:00.397157+09:00
1828914,12,백마고지 3용사의 상,서울특별시 광진구 능동로 216,37.5487814168848,127.076376297323,11,215,VE,VE01,VE010500,2026-03-12 09:08:40+09:00,,,2026-09-05T02:12:00.397157+09:00
1829821,12,유관순열사상,서울특별시 광진구 능동로 216 (능동),37.549772,127.079138,11,215,VE,VE01,VE010500,2026-06-08 15:49:19+09:00,,,2026-09-05T02:12:00.397157+09:00
1836254,12,존비코올터장군상,서울특별시 광진구 천호대로 662 (능동),37.5516468495,127.0888336152,11,215,VE,VE01,VE010500,2025-12-02 13:06:17+09:00,http://tong.visitkorea.or.kr/cms/resource/79/3569079_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3569079_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
1897833,14,서울상상나라,서울특별시 광진구 능동로 216 (능동),37.5504,127.0775,11,215,VE,VE07,VE070300,2026-09-03 15:49:14+09:00,https://tong.visitkorea.or.kr/cms/resource/64/3539964_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/64/3539964_image3_1.jpg,2026-09-05T02:12:00.397157+09:00
