content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
1005620,14,갤러리피치,서울특별시 강남구 도산대로87길 25 (청담동),37.5263281212839,127.050115610196,11,680,VE,VE07,VE070600,2026-02-24 12:13:40+09:00,https://tong.visitkorea.or.kr/cms/resource/98/1865698_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/98/1865698_image3_1.jpg,2026-09-05T02:12:16.857334+09:00
1019271,14,코엑스아티움 우리은행홀,서울특별시 강남구 영동대로 513 (삼성동) 5층,37.51186515083277,127.05920358462161,11,680,VE,VE06,VE060100,2026-03-19 15:00:26+09:00,https://tong.visitkorea.or.kr/cms/resource/78/3555778_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/78/3555778_image3_1.jpg,2026-09-05T02:12:16.857334+09:00
1019644,38,풍월당,서울특별시 강남구 도산대로53길 39 (신사동) 4층,37.52580033775022,127.03893064225878,11,680,SH,SH07,SH070100,2026-03-09 17:15:16+09:00,https://tong.visitkorea.or.kr/cms/resource/39/3495239_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/39/3495239_image3_1.jpg,2026-09-05T02:12:16.857334+09:00
1021125,39,씨네 드 쉐프(CINE de CHEF),서울특별시 강남구 압구정로30길 45 (신사동),37.5243739484,127.0294397966,11,680,FD,FD02,FD020500,2025-04-09 13:07:21+09:00,http://tong.visitkorea.or.kr/cms/resource/82/2926682_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/82/2926682_image3_1.JPG,2026-09-05T02:12:16.857334+09:00
1062450,14,SJ쿤스트할레,서울특별시 강남구 언주로148길 5 (논현동),37.52050859858252,127.03491725063186,11,680,VE,VE07,VE070300,2026-05-21 11:11:46+09:00,https://tong.visitkorea.or.kr/cms/resource/59/4066759_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/59/4066759_image3_1.jpg,2026-09-05T02:12:16.857334+09:00
1188653,14,예림당아트홀,서울특별시 강남구 언주로 337 (역삼동),37.4979911693,127.0443725181,11,680,VE,VE06,VE060100,2025-11-27 17:39:04+09:00,http://tong.visitkorea.or.kr/cms/resource/67/3413867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3413867_image3_1.jpg,2026-09-05T02:12:16.857334+09:00
126486,12,도산공원,서울특별시 강남구 도산대로45길 20 (신사동),37.5245,127.0354,11,680,VE,VE03,VE030500,2026-03-12 09:08:40+09:00,https://tong.visitkorea.or.kr/cms/resource/94/3510994_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/94/3510994_image3_1.jpg,2026-09-05T02:12:16.857334+09:00
126504,12,봉은사(서울),서울특별시 강남구 봉은사로 531 (삼성동),37.514861,127.057317,11,680,HS,HS03,HS030100,2026-03-09 09:36:31+09:00,https://tong.visitkorea.or.kr/cms/resource/70/3422470_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/70/3422470_image3_1.jpg,2026-09-05T02:12:16.857334+09:00
126525,12,서울 선릉과 정릉 [유네스코 세계유산],서울특별시 강남구 선릉로100길 1,37.5074206801,127.0471803291,11,680,HS,HS01,HS010800,2026-01-05 10:41:27+09:00,,,2026-09-05T02:12:16.857334+09:00
126823,12,압구정 로데오거리,서울특별시 강남구 압구정동 일대,37.526822302,127.03888058,11,680,EX,EX07,EX070200,2026-08-20 14:40:01+09:00,https://tong.visitkorea.or.kr/cms/resource/84/3393784_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/84/3393784_image3_1.JPG,2026-09-05T02:12:16.857334+09:00
127269,12,청담근린공원,서울특별시 강남구 청담동 66,37.5213524935,127.0526155502,11,680,VE,VE03,VE030100,2025-03-27 14:00:22+09:00,http://tong.visitkorea.or.kr/cms/resource/32/3397532_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/32/3397532_image3_1.JPG,2026-09-05T02:12:16.857334+09:00
1290945,39,정식당,서울특별시 강남구 선릉로158길 11,37.5256058272056,127.041291490875,11,680,FD,FD01,FD010100,2026-01-22 16:30:00+09:00,,,2026-09-05T02:12:16.857334+09:00
129922,14,갤러리미,서울특별시 강남구 압구정로 461 네이처 포엠 312호,37.5252559774161,127.04722981097,11,680,VE,VE07,VE070600,2026-02-11 08:10:09+09:00,,,2026-09-05T02:12:16.857334+09:00
