content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
126482,12,불암산,서울특별시 노원구 상계동,37.6637533728,127.0949159758,11,350,NA,NA01,NA010100,2025-12-30 17:30:13+09:00,http://tong.visitkorea.or.kr/cms/resource/61/3589961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3589961_image3_1.jpg,2026-08-29T22:50:08.838113+09:00
126483,12,수락산,서울특별시 노원구 상계동 산1-1,37.6854285827565,127.073242122036,11,350,NA,NA01,NA010100,2026-01-29 13:04:19+09:00,,,2026-08-29T22:50:08.838113+09:00
126526,12,서울 태릉(문정왕후)과 강릉(명종·인순왕후) [유네스코 세계유산],서울특별시 노원구 화랑로 681,37.6341401904,127.0971582841,11,350,HS,HS01,HS010800,2026-01-05 11:04:26+09:00,,,2026-08-29T22:50:08.838113+09:00
126753,12,육군사관학교,서울특별시 노원구 화랑로 574 (공릉동),37.6234116331067,127.099816314049,11,350,VE,VE09,VE090600,2026-03-09 17:18:18+09:00,,,2026-08-29T22:50:08.838113+09:00
130371,14,노원문화원,서울특별시 노원구 동일로197길 24,37.6288069831,127.0697942642,11,350,VE,VE09,VE090100,2025-09-09 18:36:08+09:00,http://tong.visitkorea.or.kr/cms/resource/97/3533997_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3533997_image3_1.jpg,2026-08-29T22:50:08.838113+09:00
130761,14,서울특별시교육청 노원평생학습관,서울특별시 노원구 동일로204길 13 (중계동),37.6395668082,127.0678358024,11,350,VE,VE09,VE090300,2025-12-04 15:14:24+09:00,http://tong.visitkorea.or.kr/cms/resource/67/3566267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3566267_image3_1.jpg,2026-08-29T22:50:08.838113+09:00
131322,28,태릉국제스케이트장,서울특별시 노원구 화랑로 727 (공릉동),37.6338070057,127.1032521828,11,350,LS,LS01,LS010900,2025-09-12 09:43:56+09:00,,,2026-08-29T22:50:08.838113+09:00
131607,28,광운대학교 아이스링크,서울특별시 노원구 광운로 21 (월계동),37.6203,127.0572,11,350,LS,LS01,LS010900,2026-08-21 10:25:30+09:00,https://tong.visitkorea.or.kr/cms/resource/10/4102510_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/10/4102510_image3_1.jpg,2026-08-29T22:50:08.838113+09:00
133995,39,향림,서울특별시 노원구 한글비석로 127 (하계동) 2층,37.63945801547387,127.07552312494907,11,350,FD,FD02,FD020100,2026-03-12 09:08:40+09:00,,,2026-08-29T22:50:08.838113+09:00
1750763,14,노원문화예술회관,서울특별시 노원구 중계로 181 (중계동),37.650239259,127.08026657850687,11,350,VE,VE06,VE060100,2026-03-12 17:36:48+09:00,https://tong.visitkorea.or.kr/cms/resource/47/3496347_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/47/3496347_image3_1.jpg,2026-08-29T22:50:08.838113+09:00
1866427,14,서울시립 북서울미술관,서울특별시 노원구 동일로 1238 (중계동),37.6407111019,127.0668719687,11,350,VE,VE07,VE070600,2025-12-12 09:46:17+09:00,http://tong.visitkorea.or.kr/cms/resource/02/3332402_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3332402_image3_1.jpg,2026-08-29T22:50:08.838113+09:00
