content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
1013076,38,남대문 종합상가,서울특별시 중구 남대문시장4길 21 (남창동),37.5592134153,126.9776518607,11,140,SH,SH05,SH050200,2025-03-28 15:09:59+09:00,http://tong.visitkorea.or.kr/cms/resource/04/1015004_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1015004_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
1013079,38,숭례문(남대문) 수입상가,서울특별시 중구 남대문시장4길 21 (남창동),37.5592411902,126.9776685255,11,140,SH,SH05,SH050200,2025-05-29 10:48:34+09:00,http://tong.visitkorea.or.kr/cms/resource/29/3083029_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/3083029_image3_1.JPG,2026-09-05T02:11:57.636479+09:00
1013366,38,부르뎅 아동복 (Burdeng),서울특별시 중구 남대문시장8길 14,37.5598616248,126.9783994238,11,140,SH,SH05,SH050200,2026-08-13 15:52:04+09:00,https://tong.visitkorea.or.kr/cms/resource/26/1015026_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/26/1015026_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
1013388,38,장안 악세사리상가,서울특별시 중구 남대문시장4길 42-2 (남창동),37.5583023944,126.9767630795,11,140,SH,SH05,SH050200,2025-12-23 14:08:38+09:00,http://tong.visitkorea.or.kr/cms/resource/43/1015043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1015043_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
1013394,38,청자 수입상가,서울특별시 중구 남대문시장4길 29 (남창동),37.5588356763,126.9773491223,11,140,SH,SH05,SH050200,2025-03-28 15:21:59+09:00,http://tong.visitkorea.or.kr/cms/resource/53/1015053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1015053_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
1017547,12,중명전,서울특별시 중구 정동길 41-11 (정동),37.5667846662,126.9725521115,11,140,HS,HS01,HS010100,2025-12-04 10:56:03+09:00,http://tong.visitkorea.or.kr/cms/resource/97/3578397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3578397_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
1019638,38,삼익패션타운,서울특별시 중구 남대문시장8길 7 (남창동),37.5601966561,126.9788489464,11,140,SH,SH05,SH050200,2025-05-28 10:36:36+09:00,http://tong.visitkorea.or.kr/cms/resource/57/3064057_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/3064057_image3_1.JPG,2026-09-05T02:11:57.636479+09:00
1022196,14,명보아트홀,서울특별시 중구 마른내로 47 (초동),37.5646922598698,126.99318773007961,11,140,VE,VE06,VE060100,2026-02-05 16:49:31+09:00,https://tong.visitkorea.or.kr/cms/resource/52/3077752_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/52/3077752_image3_1.JPG,2026-09-05T02:11:57.636479+09:00
1045657,32,반얀트리 클럽 앤 스파 서울,서울특별시 중구 장충단로 60,37.55012877,127.0005250345,11,140,AC,AC01,AC010100,2025-12-22 10:03:48+09:00,http://tong.visitkorea.or.kr/cms/resource/65/2719665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2719665_image2_1.jpg,2026-09-05T02:11:57.636479+09:00
1073801,15,영양고추 H.O.T 페스티벌,서울특별시 중구 을지로 지하12 (을지로1가),37.565448355,126.9787818353,11,140,EV,EV03,EV030400,2026-08-21 09:54:29+09:00,https://tong.visitkorea.or.kr/cms/resource/25/4095025_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/25/4095025_image3_1.png,2026-09-05T02:11:57.636479+09:00
1095732,15,서울빛초롱축제,서울특별시 중구 태평로1가 1(청계광장~삼일교) ※우이천은 연장 안합니다.,37.569204,126.977633,11,140,EV,EV01,EV010200,2026-02-04 18:05:00+09:00,https://tong.visitkorea.or.kr/cms/resource/20/3563320_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/20/3563320_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
1113581,38,맥스타일 (maxtyle),서울특별시 중구 마장로 3,37.5687500107929,127.010507149056,11,140,SH,SH02,SH020100,2026-02-25 16:56:59+09:00,https://tong.visitkorea.or.kr/cms/resource/93/1984393_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/93/1984393_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
1198901,14,배재학당역사박물관,서울특별시 중구 서소문로11길 19 (정동),37.5638516791,126.9728160596,11,140,VE,VE07,VE070100,2025-09-09 10:12:37+09:00,http://tong.visitkorea.or.kr/cms/resource/19/3533219_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3533219_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
126485,12,남산공원(서울),서울특별시 중구 삼일대로 231 (예장동),37.5556863093,126.9922311881,11,140,VE,VE03,VE030500,2025-09-17 14:59:11+09:00,http://tong.visitkorea.or.kr/cms/resource/56/3539656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3539656_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
126491,12,장충단공원,서울특별시 중구 동호로 261 (장충동2가),37.5588195041,127.0048160637,11,140,VE,VE03,VE030100,2025-07-30 08:43:01+09:00,http://tong.visitkorea.or.kr/cms/resource/56/3077756_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/3077756_image3_1.JPG,2026-09-05T02:11:57.636479+09:00
126509,12,덕수궁,서울특별시 중구 세종대로 99 (정동),37.565054919430565,126.97657463444833,11,140,HS,HS01,HS010100,2026-05-21 14:46:42+09:00,https://tong.visitkorea.or.kr/cms/resource/44/3584644_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/44/3584644_image3_1.jpg,2026-09-05T02:11:57.636479+09:00
126747,12,남산골한옥마을,서울특별시 중구 퇴계로34길 28 (필동2가),37.5597775194,126.9932865315,11,140,HS,HS01,HS010600,2025-07-08 17:05:01+09:00,http://tong.visitkorea.or.kr/cms/resource/94/2932494_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/94/2932494_image3_1.bmp,2026-09-05T02:11:57.636479+09:00
126804,12,서울 명동성당,서울특별시 중구 명동길 74 (명동2가),37.56367587,126.9867758233,11,140,HS,HS03,HS030200,2026-07-13 15:37:45+09:00,,,2026-09-05T02:11:57.636479+09:00
