content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
1019182,12,이태원 앤틱 가구거리,서울특별시 용산구 보광로 109-1,37.533517,126.994334,11,170,VE,VE04,VE040100,2026-03-13 16:08:53+09:00,https://tong.visitkorea.or.kr/cms/resource/18/3520218_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/18/3520218_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
1142774,39,패션5(Passion 5),서울특별시 용산구 이태원로 272 (한남동),37.538711799813875,127.00207535217628,11,170,FD,FD05,FD050100,2026-04-09 15:50:43+09:00,,,2026-09-05T02:11:58.738602+09:00
1177980,14,국립중앙박물관 어린이박물관,서울특별시 용산구 서빙고로 137,37.5240132521997,126.980344700031,11,170,VE,VE07,VE070100,2026-01-23 13:35:49+09:00,https://tong.visitkorea.or.kr/cms/resource/10/3505410_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/10/3505410_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
1253279,38,이태원시장,서울특별시 용산구 이태원로14길 6 (이태원동),37.5338832483,126.9900792234,11,170,SH,SH06,SH060200,2025-12-01 17:03:39+09:00,http://tong.visitkorea.or.kr/cms/resource/63/3568563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3568563_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
126499,12,용산가족공원,서울특별시 용산구 서빙고로 185 (용산동6가),37.5200458446,126.9832663463,11,170,VE,VE03,VE030500,2025-07-18 09:00:00+09:00,http://tong.visitkorea.or.kr/cms/resource/49/3507949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3507949_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
126529,12,새남터기념성당,서울특별시 용산구 이촌로 80-8,37.5249043834336,126.956702535672,11,170,HS,HS03,HS030200,2026-02-05 13:26:40+09:00,,,2026-09-05T02:11:58.738602+09:00
126535,12,남산서울타워,서울특별시 용산구 남산공원길 105,37.5510545366352,126.987882083295,11,170,VE,VE01,VE010200,2026-05-20 09:14:26+09:00,,,2026-09-05T02:11:58.738602+09:00
126803,12,당고개순교성지,서울특별시 용산구 청파로 139-26,37.5355770817,126.9669951674,11,170,HS,HS03,HS030200,2025-11-18 13:07:00+09:00,http://tong.visitkorea.or.kr/cms/resource/19/3568219_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3568219_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
126999,12,이태원 관광특구,서울 용산구 이태원로 150,37.53392419699384,126.99065548030292,11,170,VE,VE05,VE050100,2026-03-18 10:10:05+09:00,https://tong.visitkorea.or.kr/cms/resource/49/3517449_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/49/3517449_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
127016,12,옛 용산신학교와 원효로 예수성심성당,서울특별시 용산구 원효로19길 49 (원효로4가),37.5334771025,126.9544963652,11,170,HS,HS03,HS030200,2025-09-15 13:33:47+09:00,http://tong.visitkorea.or.kr/cms/resource/76/3536976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3536976_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
127643,12,서울 효창공원,서울특별시 용산구 효창원로 177-18 (효창동),37.544508997192324,126.96187719473903,11,170,VE,VE03,VE030500,2026-03-11 10:03:40+09:00,https://tong.visitkorea.or.kr/cms/resource/87/3505687_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/87/3505687_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
129703,14,국립중앙박물관,서울특별시 용산구 서빙고로 137 (용산동6가),37.521116788705534,126.97911242871115,11,170,VE,VE07,VE070100,2026-05-22 16:03:07+09:00,https://tong.visitkorea.or.kr/cms/resource/12/3495012_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/12/3495012_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
129856,14,숙명여자대학교 박물관,서울특별시 용산구 청파로47길 100,37.5458825232764,126.964545618063,11,170,VE,VE07,VE070100,2026-03-12 09:08:40+09:00,https://tong.visitkorea.or.kr/cms/resource/89/3515289_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/89/3515289_image3_1.jpg,2026-09-05T02:11:58.738602+09:00
130352,14,서울특별시교육청 남산도서관,서울특별시 용산구 소월로 109 (후암동),37.5524531569,126.9813656031,11,170,VE,VE09,VE090300,2025-07-03 10:43:16+09:00,http://tong.visitkorea.or.kr/cms/resource/73/3466473_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/3466473_image3_1.JPG,2026-09-05T02:11:58.738602+09:00
