content_id,title,중분류,소분류,latitude,longitude
yongsan_366,한국금거래소 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_367,올리브영 용산아이파크몰더센터점,면세점,사후면세점,37.529772,126.964742
yongsan_368,엔드피스안경,면세점,사후면세점,37.534484,127.008192
yongsan_369,한남파피루스안경,면세점,사후면세점,37.536560,127.002134
yongsan_370,와츠스포츠,면세점,사후면세점,37.534922,127.007659
yongsan_371,맥클래즈,면세점,사후면세점,37.537546,127.002966
yongsan_372,어쏠티드 에이,면세점,사후면세점,37.537698,127.003096
yongsan_373,스포트캐주얼 한남점 헤리티지플로스,면세점,사후면세점,37.541487,127.004005
yongsan_374,문달,면세점,사후면세점,37.536257,127.000342
yongsan_375,베스티,면세점,사후면세점,37.535316,127.000291
yongsan_376,GS25 남산서울타워점,면세점,사후면세점,37.551182,126.987650
yongsan_377,아모멘토 한남 스토어,면세점,사후면세점,37.533896,127.001194
yongsan_378,이미스 플래그십 스토어 한남,면세점,사후면세점,37.533439,127.001985
yongsan_379,벳우먼 한남 스토어,면세점,사후면세점,37.533714,127.002783
yongsan_380,MSMR,면세점,사후면세점,37.535707,127.001637
yongsan_381,드파운드 한남 쇼룸,면세점,사후면세점,37.534944,127.000862
yongsan_382,아틀리에 나인 한남 플래그십 스토어,면세점,사후면세점,37.535270,127.000575
yongsan_383,트리니티와인앤컬처,면세점,사후면세점,37.534124,127.009642
yongsan_384,힐튼종합상사힐튼양복점,면세점,사후면세점,37.552096,126.979251
yongsan_385,오르디오르,면세점,사후면세점,37.545120,126.985196
yongsan_386,소명약국,면세점,사후면세점,37.534117,126.995440
yongsan_387,나이키 이태원점,면세점,사후면세점,37.534527,126.991548
yongsan_388,무지개공예,면세점,사후면세점,37.534657,126.993265
yongsan_389,스컬프스토어 한남점,면세점,사후면세점,37.534986,126.997274
yongsan_390,까렐 한남점,면세점,사후면세점,37.534802,126.998359
yongsan_391,레이브 한남플래그십,면세점,사후면세점,37.536264,126.999513
yongsan_392,COS 한남점,면세점,사후면세점,37.537832,127.000802
yongsan_393,이솝 한남,면세점,사후면세점,37.537888,127.001057
yongsan_394,MLB 한남플래그십스토어,면세점,사후면세점,37.538462,127.002037
yongsan_395,다이너스티 양복점,면세점,사후면세점,37.533641,126.990442
yongsan_396,OPEN YY Flagship Store HANNAM,면세점,사후면세점,37.534495,126.999331
yongsan_397,브라운야드 플래그십스토어 한남점,면세점,사후면세점,37.536827,127.001207
yongsan_398,레스트앤레크레이션 한남,면세점,사후면세점,37.536957,127.001296
yongsan_399,닥터마틴 한남,면세점,사후면세점,37.536992,127.001484
yongsan_400,락피쉬웨더웨어 한남점,면세점,사후면세점,37.535704,127.000554
yongsan_401,오디크,면세점,사후면세점,37.535768,127.000973
yongsan_402,러브이즈트루 플래그쉽 스토어,면세점,사후면세점,37.535618,127.000370
yongsan_403,헬로선라이즈 한남,면세점,사후면세점,37.535715,127.000844
yongsan_404,UNLESS,면세점,사후면세점,37.535459,127.000742
yongsan_405,본투스탠드아웃 플래그십 한남,면세점,사후면세점,37.537771,126.999236
yongsan_406,엘비비 쇼룸,면세점,사후면세점,37.537864,126.998922
yongsan_407,세븐일레븐 캐피탈점,면세점,사후면세점,37.528682,126.992170
yongsan_408,아모레 용산,면세점,사후면세점,37.528791,126.968674
yongsan_409,스노우피크 롯데아울렛 서울역점,면세점,사후면세점,37.528791,126.968674
yongsan_410,모조에스핀 롯데아울렛 서울역점,면세점,사후면세점,37.554838,126.971733
yongsan_411,온앤온 롯데아울렛 서울역점,면세점,사후면세점,37.554838,126.971733
yongsan_412,비스킷샵,면세점,사후면세점,37.550118,126.973095
yongsan_413,아르켓 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_414,카린 한남,면세점,사후면세점,37.537537,127.003572
yongsan_415,케미컬스포츠,면세점,사후면세점,37.538158,127.002751
yongsan_416,시엔느 한남부티크,면세점,사후면세점,37.540052,127.003287
yongsan_417,포틀 한남 스토어,면세점,사후면세점,37.540052,127.003287
yongsan_418,그로브스토어 한남점,면세점,사후면세점,37.539611,127.003016
yongsan_419,NOTHING WRITTEN & Cafe Corner,면세점,사후면세점,37.542591,127.003753
yongsan_420,렉토,면세점,사후면세점,37.542215,127.003276
yongsan_421,웨이비니스,면세점,사후면세점,37.543822,127.002952
yongsan_422,롯데하이마트 롯데마트 서울역점,면세점,사후면세점,37.554728,126.969526
yongsan_423,캘빈클라인 롯데아울렛 서울역점,면세점,사후면세점,37.554728,126.969526
yongsan_424,포터 이태원점,면세점,사후면세점,37.533242,126.989554
yongsan_425,이솝 사운즈 한남,면세점,사후면세점,37.533750,127.002148
yongsan_426,다이슨 데모 스토어 사운즈 한남,면세점,사후면세점,37.533750,127.002148
yongsan_427,르메르 한남 플래그십,면세점,사후면세점,37.534297,127.001902
yongsan_428,메종마르지엘라 한남,면세점,사후면세점,37.534282,127.002132
yongsan_429,룩캐스트 한남점,면세점,사후면세점,37.535406,127.000223
yongsan_430,세븐일레븐 이태원2호점,면세점,사후면세점,37.534204,126.995837
yongsan_431,홈플러스익스프레스 한남점,면세점,사후면세점,37.533984,127.010395
yongsan_432,룰루레몬 이태원 스토어,면세점,사후면세점,37.534422,126.996165
yongsan_433,마리떼프랑소와저버 빌라 드 마리떼 한남,면세점,사후면세점,37.535831,126.999097
yongsan_434,로라로라 한남 플래그십스토어,면세점,사후면세점,37.535702,126.999593
yongsan_435,필인더블랭크 한남 쇼룸,면세점,사후면세점,37.535702,126.999593
yongsan_436,탬버린즈 한남 플래그십스토어,면세점,사후면세점,37.535919,126.999916
yongsan_437,논픽션 한남,면세점,사후면세점,37.536257,127.000342
yongsan_438,샵아모멘토 한남점,면세점,사후면세점,37.536257,127.000342
yongsan_439,다이소 이태원점,면세점,사후면세점,37.534595,126.990171
yongsan_440,바이말리,면세점,사후면세점,37.537195,127.001459
yongsan_441,제너럴아이디어 한남점,면세점,사후면세점,37.536277,126.999179
yongsan_442,타비오,면세점,사후면세점,37.535620,127.000665
yongsan_443,안젤로비안코 쇼룸,면세점,사후면세점,37.535730,127.001407
yongsan_444,퍼킹어썸 서울한남점,면세점,사후면세점,37.537853,127.001831
yongsan_445,더 세터 한남,면세점,사후면세점,37.537383,127.000239
yongsan_446,준바이준케이 한남점,면세점,사후면세점,37.537383,127.000239
yongsan_447,시티브리즈 한남 플래그십스토어,면세점,사후면세점,37.537483,127.000013
yongsan_448,마리떼프랑소와저버 에쌍시엘 한남점,면세점,사후면세점,37.537358,126.999985
yongsan_449,나일로라 한남 플래그십스토어,면세점,사후면세점,37.537014,126.999948
yongsan_450,포터리 한남,면세점,사후면세점,37.536789,126.999342
yongsan_451,블루텍솔루션,면세점,사후면세점,37.532142,126.956818
yongsan_452,대원씨앤씨 용산점,면세점,사후면세점,37.532789,126.959559
yongsan_453,전자랜드파워센터 용산본점,면세점,사후면세점,37.532789,126.959559
yongsan_454,오설록티하우스 용산파크점,면세점,사후면세점,37.528791,126.968674
yongsan_455,다이소 서울역점,면세점,사후면세점,37.554838,126.971733
yongsan_456,Lee 롯데아울렛 서울역점,면세점,사후면세점,37.554838,126.971733
yongsan_457,코닥어패럴 롯데아울렛 서울역점,면세점,사후면세점,37.554838,126.971733
yongsan_458,니콘샵 디지털청풍 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_459,마시모두띠 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_460,롯데하이마트 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_461,ABC마트 GS 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_462,닥스종합관 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_463,나이키 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_464,닥터마틴 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_465,다이소 아이파크몰 용산점,면세점,사후면세점,37.529772,126.964742
yongsan_466,그라미치 한남 스토어,면세점,사후면세점,37.537736,127.002837
yongsan_467,엔조블루스,면세점,사후면세점,37.537881,127.002719
yongsan_468,갯마을,한식,관광식당,37.523037,126.970339
yongsan_469,라 쿠치나,외국식,서양식,37.540602,126.996473
yongsan_470,부다스벨리 이태원,외국식,기타외국식,37.534375,126.988410
yongsan_471,두에꼬제,외국식,서양식,37.534536,127.007950
yongsan_472,롯데아울렛 서울역점[면세점(TAX REFUND SHOP)],면세점,사후면세점,37.554838,126.971733
yongsan_473,어뮤즈 한남 쇼룸[면세점(TAX REFUND SHOP)],면세점,사후면세점,37.536328,126.999307
yongsan_474,노들 미리봄 페스티벌,행사,기타행사,37.517664,126.958036
yongsan_475,브릭샌드 서울역점,카페/ 찻집,카페,37.554838,126.971733
yongsan_476,뉴오더클럽 한남,외국식,서양식,37.535915,127.000690
yongsan_477,용산초등학교 실내수영장,수상레저스포츠,수영,37.535614,126.972548
yongsan_478,아이파크몰 용산점,쇼핑몰,복합쇼핑몰,37.529772,126.964742
yongsan_479,원대구탕,한식,관광식당,37.534730,126.974236
yongsan_480,자원대구탕,한식,관광식당,37.534648,126.974067
yongsan_481,서울 삼각지 대구탕 골목,도시.지역문화관광,"골목길, 문화거리",37.534650,126.974103
yongsan_482,정감어린,한식,관광식당,37.546186,126.978678
yongsan_483,두바이레스토랑,외국식,기타외국식,37.534290,126.995354
yongsan_484,타지펠리스,외국식,기타외국식,37.533632,126.995421
yongsan_485,이촌한강공원,도시공원,시민공원,37.517821,126.970851
yongsan_486,에덴도자기,전문매장/상가,공방/공예품점,37.534485,126.991672
