content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
126500,12,국립산림과학원(홍릉시험림),서울특별시 동대문구 회기로 57 (청량리동) 국립산림과학원,37.5940106033,127.0448313862,11,230,NA,NA04,NA040700,2026-08-21 09:47:28+09:00,https://tong.visitkorea.or.kr/cms/resource/59/4102459_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/59/4102459_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
126527,12,서울 영휘원(순헌황귀비)과 숭인원(이진),서울특별시 동대문구 홍릉로 90 (청량리동),37.589647174,127.0435644361,11,230,HS,HS01,HS010800,2025-08-05 11:12:32+09:00,http://tong.visitkorea.or.kr/cms/resource/46/3055946_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/46/3055946_image3_1.JPG,2026-09-05T02:12:01.158521+09:00
129792,14,세종대왕박물관,서울특별시 동대문구 회기로 56 (청량리동),37.5909339998234,127.042670043565,11,230,VE,VE07,VE070100,2026-05-14 14:02:57+09:00,https://tong.visitkorea.or.kr/cms/resource/32/4062532_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/32/4062532_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
129828,14,서울시립대학교 박물관,서울특별시 동대문구 서울시립대로 163 (전농동),37.58346413762488,127.05505418085089,11,230,VE,VE07,VE070100,2026-02-27 11:02:55+09:00,https://tong.visitkorea.or.kr/cms/resource/17/3540417_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/17/3540417_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
129833,14,경희대학교 중앙박물관,서울특별시 동대문구 경희대로 26 (회기동),37.5971,127.0527,11,230,VE,VE07,VE070100,2026-03-11 10:03:40+09:00,https://tong.visitkorea.or.kr/cms/resource/63/3505463_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/63/3505463_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
130375,14,동대문문화원,서울특별시 동대문구 왕산로 128 (용두동) 지하2층,37.5778762139,127.0376791961,11,230,VE,VE09,VE090100,2025-10-23 14:30:00+09:00,http://tong.visitkorea.or.kr/cms/resource/75/3547975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3547975_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
130783,14,서울특별시교육청 동대문도서관,서울특별시 동대문구 천호대로4길 22 (신설동),37.5738542164,127.0241777625,11,230,VE,VE09,VE090300,2025-05-07 10:17:00+09:00,http://tong.visitkorea.or.kr/cms/resource/36/3478436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3478436_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
130920,14,경희대학교 자연사박물관,서울특별시 동대문구 경희대로 26 (회기동),37.5939357294,127.0527301456,11,230,VE,VE07,VE070100,2025-09-17 19:08:33+09:00,http://tong.visitkorea.or.kr/cms/resource/01/3540401_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3540401_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
132220,38,서울 약령시장,서울특별시 동대문구 약령중앙로 10,37.5790881196833,127.037026488849,11,230,SH,SH06,SH060200,2026-03-12 15:31:39+09:00,https://tong.visitkorea.or.kr/cms/resource/25/3526825_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/25/3526825_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
133248,39,모닥불,서울특별시 동대문구 회기로8길 34,37.5904784689803,127.040970222436,11,230,FD,FD01,FD010100,2026-02-11 11:03:16+09:00,https://tong.visitkorea.or.kr/cms/resource/63/1900463_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/63/1900463_image3_1.jpg,2026-09-05T02:12:01.158521+09:00
