content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,source_modified_at,first_image_url,thumbnail_url,list_fetched_at
1091608,12,보라매안전체험관,서울특별시 동작구 여의대방로20나길 16 (신대방동),37.49277134287598,126.91702492261352,11,590,EX,EX07,EX070200,2026-03-09 15:54:52+09:00,https://tong.visitkorea.or.kr/cms/resource/47/3499947_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/47/3499947_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
1250301,14,CTS아트홀,서울특별시 동작구 노량진로 100 (노량진동),37.5129652827,126.936998538,11,590,VE,VE06,VE060100,2025-07-23 15:54:05+09:00,http://tong.visitkorea.or.kr/cms/resource/20/3476920_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/3476920_image3_1.JPG,2026-08-29T22:50:15.621675+09:00
126521,12,국립서울현충원,서울특별시 동작구 현충로 210,37.5013020026689,126.973234928244,11,590,HS,HS01,HS011200,2026-04-20 13:21:25+09:00,https://tong.visitkorea.or.kr/cms/resource/71/3531571_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/71/3531571_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
126523,12,사육신공원,서울특별시 동작구 노량진로 191 (노량진동),37.5135098862,126.9493751733,11,590,VE,VE03,VE030500,2025-09-17 14:11:04+09:00,http://tong.visitkorea.or.kr/cms/resource/01/3530101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3530101_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
127940,12,보라매공원,서울특별시 동작구 여의대방로20길 33 (신대방동),37.494892120669,126.919491108563,11,590,VE,VE03,VE030100,2026-03-13 11:30:04+09:00,https://tong.visitkorea.or.kr/cms/resource/47/3516647_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/47/3516647_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
130067,14,숭실대학교 한국기독교박물관,서울특별시 동작구 상도로 369 (상도동),37.495636,126.956999,11,590,VE,VE07,VE070100,2026-03-23 10:50:32+09:00,https://tong.visitkorea.or.kr/cms/resource/77/3526877_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/77/3526877_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
130247,14,동작문화원,서울특별시 동작구 장승배기로10길 42 (상도동),37.504445479855946,126.94108835244103,11,590,VE,VE09,VE090100,2026-04-20 09:30:07+09:00,https://tong.visitkorea.or.kr/cms/resource/41/3476941_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/41/3476941_image3_1.JPG,2026-08-29T22:50:15.621675+09:00
130770,14,서울특별시교육청 동작도서관,서울특별시 동작구 장승배기로 94 (노량진동),37.5059684516068,126.940102858481,11,590,VE,VE09,VE090300,2026-03-05 09:58:51+09:00,https://tong.visitkorea.or.kr/cms/resource/53/3488953_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/53/3488953_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
131408,28,서울시립보라매청소년센터,서울특별시 동작구 여의대방로20길 61 (신대방동),37.4938977769,126.9215449274,11,590,VE,VE10,VE100200,2025-09-10 19:50:16+09:00,http://tong.visitkorea.or.kr/cms/resource/92/3535092_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3535092_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
131534,28,사당청소년센터,서울특별시 동작구 사당로23길 57-7 (사당동),37.4854386174,126.9757430085,11,590,VE,VE10,VE100200,2025-12-05 15:15:21+09:00,http://tong.visitkorea.or.kr/cms/resource/45/2958145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2958145_image3_1.jpg,2026-08-29T22:50:15.621675+09:00
